order_id,customer_id,region_id,order_date,shipping_speed,discount_rate
63637e81-8eeb-4fec-8bd6-38a71f840ad8,19bbff3a-8c22-426e-b6ab-9016b288f8fd,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-07-27,standard,0.05
e3aec83b-361d-403a-b611-02ae9d6e7240,fc1acb3c-112f-4f35-8cc3-c53de90b87b5,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-08-16,standard,0.1
8f332487-6cfd-4ad5-863e-4e22891bcee9,f1649f46-eccd-484b-9c8d-18057975d700,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-10-22,express,0.0
32499853-85c7-4170-98fe-5d131dd9a668,0cf7a949-67c4-4dc5-88fb-3decc31d4a0e,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-10-13,standard,0.05
5bc19333-4938-41ec-818d-56d53e3856a1,1789cdd8-fb85-4e37-b59b-ecfe8fead31d,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-08-15,standard,0.05
5afaa117-e5f9-4f78-9fda-d0fbba916e50,4dbe187b-9745-4bb4-b5e8-9fbd6b4cd5c9,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-10-21,standard,0.1
1303406a-20b8-4c30-a048-1cfe665d43bc,63506f91-5a1f-400c-8d7a-455655328295,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-10-04,express,0.1
44c3c1eb-a66f-44b6-b5be-871c93b7a8a5,5580a9a3-57ff-4f5a-8372-0c5e6028b631,8182ee42-76a0-4120-a514-bebaa2a24738,2025-02-22,express,0.0
1b1a82a7-ce14-4f3f-ab5e-263d63bfcffe,aacd3f9a-9431-4d2c-8900-4f1b200bfac8,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-10-05,express,0.05
02627369-2d7b-4877-9067-ce81060c0d27,89746192-2d32-455f-9801-9f3b9a4d7c24,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-12-24,express,0.1
0916b8c9-e4fe-44c0-8e26-282fb16728da,b39da8e5-96d4-4d1f-8a55-b3adeb11e107,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-05-25,express,0.0
1505bb10-9a73-46e1-8b43-4118631dcbc3,e5d8ab02-9bdb-46a6-8d49-c0c7191424d9,8182ee42-76a0-4120-a514-bebaa2a24738,2025-07-03,express,0.1
025c864a-1d74-4442-811e-4c15b80c4b2a,a5ab0a25-9a42-4469-87de-64a846b9434d,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-01-31,standard,0.1
07cab4f0-f6f1-4395-894e-7755c88f1a3a,6616ef52-09e8-4437-b8bd-65aefc106b8f,8182ee42-76a0-4120-a514-bebaa2a24738,2025-08-27,standard,0.1
b62876be-202c-4b8d-8e89-82420a248c74,e7a7146f-7662-4341-8131-5ae2c69e807b,8182ee42-76a0-4120-a514-bebaa2a24738,2025-05-12,express,0.0
6a90cd19-6ec8-4b1a-92cb-40af2f2ed35a,eac4558d-7c04-403f-8ac1-26e8df6a19dc,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-05-20,standard,0.05
e7bde46f-03c1-4213-838a-f47d5d8b3c30,41a9f047-95e3-434a-aaea-62a96a40f835,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-03-11,standard,0.0
cea1195f-b3f5-4270-91a4-3def2fad4135,0c361ac3-e540-484a-99cf-0b1899ed481b,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-02-09,express,0.1
fc37938d-37ec-4869-9be6-e74d46566ba3,7302b741-fe91-4dd1-941f-2b40d97f71a2,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-06-04,standard,0.05
c6176c13-1600-427b-9722-819c9c9f97d5,8e361c18-13f2-40e8-a63e-355c47b07698,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-04-08,express,0.05
9280bb21-08eb-4bf9-b55a-918c2da2e10c,b2602e11-9de5-484b-a315-2a0191d42939,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-12-27,standard,0.0
fb794554-6270-40e3-804a-c905c2e7027e,ceb7230f-598c-45f4-8cd9-cca64320a74b,8182ee42-76a0-4120-a514-bebaa2a24738,2025-11-16,standard,0.05
5c309e30-f918-4483-97a6-95282a8c6874,a4ff6e83-57bc-4e1d-bc0d-1e1b7147244c,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-12-28,standard,0.1
5fe57c88-a068-429d-a849-7740a7aab996,558ace5c-18ab-4d58-b73f-d18aea7e3328,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-11-19,standard,0.05
8d992e10-b0ab-42c9-a0cb-e2c6a2207c4e,ffb4392b-6bff-4cbb-9841-8a09988dc2ad,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-02-04,express,0.1
e23e816c-1a4d-4e48-ac7f-a7f6da99ab1b,17c23d90-9817-465e-8238-4d0edab1a73b,8182ee42-76a0-4120-a514-bebaa2a24738,2025-05-15,express,0.1
55649e7b-8f8e-48e8-af08-55ef90e9405a,c00da3bb-a371-4c0d-a976-21dcb5c8b6d3,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-04-08,express,0.0
6fb2db64-bac1-4a30-aade-96a911697a27,f6253de0-b104-4800-b1e0-762291c6dfdb,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-06-11,express,0.1
c5a4093b-5e2b-472d-9f96-dfb0baf97669,23a9bfbf-7360-4763-8ebe-ffcb13253001,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-11-16,express,0.05
466ea900-25aa-4f6b-a323-b20bef20741a,c240f637-4331-4ff3-bfba-2c02eda5892a,8182ee42-76a0-4120-a514-bebaa2a24738,2025-09-10,express,0.0
dd88bc64-eb40-4447-8d99-5c135191a0ac,370c6280-14ba-44c2-ac7f-ae72c75bc3fd,8182ee42-76a0-4120-a514-bebaa2a24738,2025-11-24,standard,0.0
42254b44-5a6a-4212-a9d5-929db1017eb9,7a5476a8-a1c5-4b44-93b1-1b6ff980dbed,8182ee42-76a0-4120-a514-bebaa2a24738,2025-06-13,express,0.1
ffe79fcb-28e7-4d98-a33f-ca6e6af98f40,6616ef52-09e8-4437-b8bd-65aefc106b8f,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-07-14,standard,0.05
39195cfb-7947-4c1e-8644-d8b89849e29c,f78f9cda-f31b-489f-b08f-832e8fef9f06,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-08-27,express,0.05
a7d55a60-5906-440c-8536-463582cde0b5,01af53bc-adc8-4167-8fbb-c8981c6c4fd0,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-04-27,express,0.1
b3985be9-7ed8-4875-b2ae-feee72376191,2c449c82-d255-4846-af96-ec7e55e930ca,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-05-13,express,0.1
367f73c6-4f4b-44fe-a96c-1b5340374442,73ad9edd-596a-46f5-87b4-36a0f3d56564,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-10-26,standard,0.0
6b53e76e-990e-484e-a766-001eb05dd1a4,94b869f7-396d-4343-92f8-fa5bb6709ebb,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-09-09,standard,0.1
90ad5d0b-94bd-4de9-b516-7d3e24919eec,b518d51c-fe2a-4e6e-8184-c2102e2c0535,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-03-12,express,0.0
fede4990-0881-41fb-b91a-71235a3f8884,c27b11b5-414b-474f-82e6-50a59eac5fb5,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-03-27,express,0.0
e3d4c583-9aeb-4cad-a748-7a60eaff8d4e,73ad9edd-596a-46f5-87b4-36a0f3d56564,8182ee42-76a0-4120-a514-bebaa2a24738,2025-10-09,express,0.05
03f581b5-b687-4472-b263-e8025eeb6d05,68c8045a-c54f-4e12-9011-9d0085679fb9,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-02-21,express,0.0
4d2631b5-2ea1-4bec-ae11-2e54f9683772,76aed020-4c4a-489d-9e7c-9099a673d930,8182ee42-76a0-4120-a514-bebaa2a24738,2025-11-28,standard,0.0
6dd53c9f-5c39-434a-b143-6a831fe4d272,d8117448-f0fa-4780-a3d7-a26b1e01def0,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-12-14,express,0.1
cd8e9ea3-31f8-451c-86ab-23891a4d2218,2e37077f-fa98-460d-8ab4-61b79c2db4ef,8182ee42-76a0-4120-a514-bebaa2a24738,2025-12-18,express,0.0
e442ee7a-43ee-47af-8155-58d341573085,1add4c54-5ede-423a-b317-9d59a0a78474,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-03-24,express,0.1
05d9235a-2131-4efe-842a-4388602f0f6e,be616836-a9dd-4154-9d7a-2ab8374bf3c8,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-04-09,express,0.1
5eab7cb4-41fe-4b48-8a4d-6c1071403e85,37963168-f992-4a1c-90b9-eec18169347b,8182ee42-76a0-4120-a514-bebaa2a24738,2025-03-30,standard,0.1
8add88f0-d3dc-4f5e-85f3-ffcea81d2854,bfa16a9e-be17-4613-b10e-7bc7a0f434c1,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-04-09,standard,0.1
8c195b1a-e40b-4a37-8c1d-32b0f27c1ea1,94404232-6131-429f-aa99-6be623b686f9,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-03-20,express,0.1
d0eb7316-e3ad-48ba-866d-7fa868879a6b,de8591fc-e560-4d1e-abd0-a75081721bd2,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-05-06,standard,0.05
cf7469dc-48d6-4d33-bf04-f8fc76679503,09f1ecf8-3abb-401d-a6be-acd7b237dcbc,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-08-26,express,0.05
5f5be9fc-ee01-4195-a465-0de3d73af60b,97016ab0-344c-44b2-a867-eedbaf6823ad,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-02-06,express,0.1
018ce3bc-1520-4440-9e76-a22cd065b363,04226523-b085-46ca-a229-1f9de685447a,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-07-05,express,0.0
79f15fd4-2594-4f12-8b15-ee55b9fb5684,730a869e-7417-4dda-b0b0-8b51f49506e8,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-03-25,standard,0.1
bfa7bea0-9b07-445e-967a-5736481826de,c06521d8-e009-4d48-869a-e245a6aca7c9,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-06-09,express,0.05
89ec2d66-752e-4897-b7f7-f414bb040672,dbf5e0a0-6b21-4b0f-a805-328285f92b6d,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-02-09,standard,0.0
456e1673-5381-4a9f-a234-ec30fc8e4c21,49c42fcd-4b68-471c-89d2-96da227f1141,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-06-03,standard,0.05
d94ffe6c-d529-4780-92da-fa761f877166,77c4a972-fe95-4f32-945b-30a2f7f52721,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-10-23,express,0.05
bc8ff24b-b14a-490c-9d33-413bb1c23b30,75e4fb15-5177-43ce-b917-893b3e0f5ca1,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-06-06,express,0.05
bd6bf93c-6d09-4ab8-bcc9-7da8d0722183,d8e1aed1-4f40-480b-a1c7-a38d5d60f457,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-08-16,standard,0.05
a04ea872-a4d3-4a45-b651-ca3377e5d941,0dc7eacb-a20f-4ceb-aff1-8e374120efff,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-04-22,standard,0.05
19069dce-341c-4943-ade3-15b3ac866e25,10c2d1b2-fc6c-4777-b81c-e6902d6cdb45,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-10-12,standard,0.0
d48e07c6-daeb-428d-b4ca-0f457e8139d4,a40fe834-9216-4531-b5ce-8a6bb8a008f5,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-12-25,express,0.05
fe0e0c9f-92f7-4a47-adac-45cc71bdd2db,04f3caec-34f6-4aae-b3c3-3c5a17d35d5b,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-11-16,express,0.0
ff3d8cc2-18ef-41c9-8a46-1bd9682a4815,35df8b6d-d692-4e45-9f73-3f519c8680bd,8182ee42-76a0-4120-a514-bebaa2a24738,2025-09-14,express,0.0
a15e4928-21ac-491e-988f-a876a9ec5961,8b70fcde-9f3d-4eca-b9b2-8ee657cba5c4,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-03-17,standard,0.1
204c0609-5502-4be4-bda1-3e67f3680c5c,8570326e-d9b4-4b14-b039-8f8aa2e5a6d1,8182ee42-76a0-4120-a514-bebaa2a24738,2025-07-01,standard,0.05
a4e8b357-e55d-4f8d-a10d-654c919a37a7,9a67f676-a9d3-4348-b291-fca0dc338406,8182ee42-76a0-4120-a514-bebaa2a24738,2025-07-15,standard,0.1
789b8629-a668-4660-b6d9-8f3ae1ab481c,94b869f7-396d-4343-92f8-fa5bb6709ebb,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-12-01,standard,0.1
c297e9b6-2098-498e-9087-6ac550012658,98c911fe-937b-45a9-a567-5600bcaa2046,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-10-04,express,0.0
ce25cafd-c561-4165-a59c-39b52eaedf6a,10c2d1b2-fc6c-4777-b81c-e6902d6cdb45,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-05-24,express,0.1
642bfbd0-7d3b-4922-ad58-1e52ac728b53,fbf8ae83-2d29-4e95-8bdb-846b0f77f870,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-09-20,standard,0.1
33e77e43-0f7d-4cdd-9e1b-a6cdc85e9d17,3f0d3a9e-d5fd-46f3-ac86-57d2ae445742,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-08-17,standard,0.0
e9f42578-785c-4585-8a5a-42d8e628e4bc,513849b9-bcbd-4fdc-a1fd-8a3f00a6b5de,8182ee42-76a0-4120-a514-bebaa2a24738,2025-04-11,standard,0.1
6e06e10b-c321-457e-bb5c-ea29a7a9b153,0c361ac3-e540-484a-99cf-0b1899ed481b,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-09-22,standard,0.0
b253c6f4-bc6c-4b9e-98ca-29bf1142b6d8,d7c559b6-68ab-4b90-84b8-6a7ff189bd34,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-03-31,express,0.1
f7f3fa26-16e3-4be9-9045-07699ef6f4f6,f3a440d4-132b-441a-a3b0-870616fafc6c,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-07-21,express,0.05
b9232971-c2a1-4664-8fae-af4b99f09a14,c47f7755-87ae-47e1-8446-4c146d2bb67d,8182ee42-76a0-4120-a514-bebaa2a24738,2025-12-02,standard,0.1
6c262558-3c68-4eef-b6b9-f62aa09b5200,47cc5e3c-4a9d-4542-8b0d-31414dd36b7d,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-02-08,standard,0.0
185d3521-1c59-4597-9c66-b1552e3a8ec0,a5bad476-86b7-4070-86e5-a7b1f5e50d92,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-09-06,express,0.0
61293c12-4c12-4b44-8639-3fa8f0241c8c,5751c816-7ed2-41b8-a9f7-436da035d239,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-01-16,standard,0.0
1fde99dd-3dd3-4da9-8993-8ec2dc0b582c,cbf69902-971c-4002-87bd-0beb06795be6,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-10-18,express,0.05
dd346047-69da-4cbf-b0b6-fac62c6c578f,fc1acb3c-112f-4f35-8cc3-c53de90b87b5,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-03-27,express,0.0
e7a6ca44-4479-4594-b043-3e92eba9589c,ec8931d6-48c2-44f6-b5df-cc2b7c255646,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-01-28,express,0.0
6e81d24e-2f11-48bf-b311-e129ea9443aa,94d81b60-cf03-49e1-9486-f2ad4780dd44,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-10-07,standard,0.0
6ab67d75-80c5-4012-8994-231c0acfb6f1,fbf8ae83-2d29-4e95-8bdb-846b0f77f870,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-10-29,express,0.05
2e7ad0c1-f8e9-4fc2-8c41-9f4bda63057f,91657d6c-29d4-4bee-830b-6013d4ce8e24,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-12-10,express,0.0
3d0da880-95d6-4aab-93f6-f36bc55cd5f4,9443ce6d-33e0-4999-85b3-9ac5d0ddbc65,8182ee42-76a0-4120-a514-bebaa2a24738,2025-11-21,express,0.05
7215176d-4e62-436e-a469-9a05a710e300,a9f03ecb-bd52-4b7e-a5e2-1b670f6a33df,8182ee42-76a0-4120-a514-bebaa2a24738,2025-11-30,standard,0.0
f2c94bce-db57-4c9a-a107-588d77327546,70ae5a80-d9af-4ff7-982b-12fce09a9a50,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-10-24,standard,0.05
1f09a23a-00f8-49fb-bf09-a847021b691a,ae040400-7c0d-4e1c-a674-880a0913ef50,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-09-29,express,0.0
7a1db846-2aad-4898-9970-8f164ed993d1,86534746-3475-4d8a-aa10-52cff79dfcef,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-02-14,express,0.1
96bc2d1d-dceb-4427-b0d8-6c04572491ba,caa3eedb-76fc-436f-b34a-548736a28d85,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-07-07,standard,0.0
c9472c69-a212-4ba6-ae32-4787bac797c7,82e96c24-04c3-4a84-9cf4-9ce41a3dfc74,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-03-25,express,0.0
f877576a-cead-4050-ac57-162a338af2d5,535811b4-3a4b-4a98-865a-dffccd7354c1,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-04-04,standard,0.05
7c1cb5dd-47c5-4f7f-8211-c517baf5465a,5a5c714b-da88-4c56-859c-906218b30277,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-07-02,express,0.05
65ca4e66-b66f-4d3d-aa89-62d1c7230e10,675fd151-4073-4649-8164-852347327ba4,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-10-06,standard,0.1
5323e828-decb-4184-9658-04cf022711cb,7a53b8f0-28a8-4b2d-9f7a-e4bb2d10539a,8182ee42-76a0-4120-a514-bebaa2a24738,2025-04-01,standard,0.0
893daa4a-b3f4-4916-a143-afd120a6fefc,c3e673ac-a2ba-4e4b-bdeb-e94de41324e5,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-10-03,express,0.1
89548726-e90c-44d0-98a6-d905e59673a4,aa4fd4c5-5349-427e-9748-3f1e67d80405,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-09-17,express,0.0
10c33a68-a69a-4eb9-9ede-36656d033d79,94d81b60-cf03-49e1-9486-f2ad4780dd44,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-12-05,standard,0.05
e1027567-3054-47c9-972a-df6930c7e9b5,675fd151-4073-4649-8164-852347327ba4,8182ee42-76a0-4120-a514-bebaa2a24738,2025-04-15,express,0.0
b33c3fd0-c338-4334-b04e-30469024460a,4c725e76-a44f-45c5-8c6f-1335e57d1885,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-08-30,standard,0.1
da33161c-0805-4612-b394-d89d2b041697,8818c8f5-0d0b-4e6d-ba32-2d29b5c4c677,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-06-10,express,0.1
9e9fac10-5a56-4d9d-9449-038b0ca47290,c14d8f89-a9e4-44dd-8e14-416244a09d72,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-03-21,standard,0.05
399e9c4a-09ce-4487-a023-339097427319,ab5defd3-7c40-4de8-9108-1f18e1c82920,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-06-01,express,0.05
b853eab6-0974-42bc-82bd-3c2fec8e0204,1581ea2c-5d32-4299-a928-b21d28c087c2,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-03-09,standard,0.1
a09edd4d-f69c-4abe-ab28-73f17b7821c0,b7264928-f22a-42f5-8240-a0b3751d8067,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-02-14,express,0.05
ec08450f-9263-415b-9d07-07b2176854a5,d992c8e5-b022-4a90-b6ed-b5e4a2e66e2e,8182ee42-76a0-4120-a514-bebaa2a24738,2025-05-22,express,0.1
619f8dac-0726-4798-8135-7705f7c7a631,6917c7a2-410e-4114-b6a2-4e7e90ef4793,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-08-23,standard,0.0
4f382a92-bac9-4cac-82de-2f11b35715ea,ad44c8c1-8bf3-40fe-a2d9-1ef6e6e96621,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-11-25,express,0.1
50b420a3-3f2b-4c61-8870-80dee29b62bc,4d0a6df4-e6d1-4190-ab2f-dbec69982747,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-12-25,standard,0.0
19e9df64-dfeb-497c-a7eb-aac59d7b5d46,f51257d5-2397-4814-a1fb-e646f5d7993c,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-03-28,standard,0.0
d30db5dc-d027-4a35-8423-cf3142cdf521,49c42fcd-4b68-471c-89d2-96da227f1141,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-09-16,standard,0.0
c1acabfb-1bed-4643-a378-1163ce2c197c,f61a3bdf-ad7a-448b-97f1-80affe741164,8182ee42-76a0-4120-a514-bebaa2a24738,2025-09-19,express,0.0
c77809af-3fbd-40a0-b59c-cf6d34023c8b,e8f2e404-63f1-4f3b-a375-413e7566f688,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-06-06,express,0.05
e09f1c6a-56bf-4f99-a866-b17845a5c790,5751c816-7ed2-41b8-a9f7-436da035d239,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-08-04,express,0.0
38af1a49-2137-4c34-b4fa-f045bda9cdfb,eac4558d-7c04-403f-8ac1-26e8df6a19dc,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-08-14,standard,0.05
843d9d72-a4c5-49e5-a6a4-6bd5d4533d8d,ca1fd7e0-a5a1-4302-b3e9-bfe14420b9bd,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-11-24,express,0.1
1f343669-83f5-419a-9b9f-d22801410ebb,ec8a3806-3acc-4f0f-9d57-4787af3b6df8,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-01-05,standard,0.05
90beb4b8-5399-43f8-9738-0225e69b7336,ed0e9faf-c836-46eb-bc65-cb092ae75fcf,8182ee42-76a0-4120-a514-bebaa2a24738,2025-03-19,standard,0.1
9cc18899-a16f-4eb9-a346-e2863cb128de,3a65aa7c-1ab3-4c35-8b94-e13947ea8380,8182ee42-76a0-4120-a514-bebaa2a24738,2025-09-10,express,0.0
5f2c440c-599c-4013-9308-dbacf0f21483,f78074b5-8886-445e-8ecd-da4bf79b742b,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-06-25,express,0.05
36128131-d2d3-40a7-acf5-6f98b40ce715,2f7a7c78-d38e-4432-92bb-cac95e82b6f0,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-04-04,express,0.1
e7f81103-cf27-4359-8288-42620f1240f0,d5a819f6-103e-4e03-a38c-053b54253f2c,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-05-12,standard,0.05
417c4a13-3c41-4a00-acc7-94b5e4f58bc7,7cd01fc4-cc67-41e2-9d2b-3e351900021b,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-07-05,express,0.1
6ed90129-8269-4b11-83bf-af8640c7f62d,de70484e-1df0-4c24-8c15-b686ee56f5ca,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-03-01,express,0.05
5fbcfd7e-4b8e-431c-ad66-f2b894c6ddc0,627bbf78-8064-42eb-94de-469b4dc24e19,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-04-08,express,0.05
45961067-d784-487d-89f8-458c8eedceb9,6616ef52-09e8-4437-b8bd-65aefc106b8f,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-09-05,standard,0.0
61bdad1f-0b1e-48ad-9ad2-3418466f7f17,bdbd07cf-901f-41bf-a0df-0332945877e5,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-03-15,standard,0.1
9380232d-7654-48ff-88c1-01a97960aa90,5281314e-f112-4373-b13d-f493a4200964,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-05-19,standard,0.1
f613eb26-d7a1-41c0-8870-7d0fdc6545ef,ae040400-7c0d-4e1c-a674-880a0913ef50,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-06-04,express,0.05
17cf126e-775f-4f2e-a6b2-53a169a20929,2dfbf046-37f5-4768-a158-5a3cd03ea7e5,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-03-07,standard,0.1
118918c9-1446-4040-9169-5308dc0f0aed,0c013419-c1b4-4da5-8aa1-d608f7a11d4d,8182ee42-76a0-4120-a514-bebaa2a24738,2025-05-14,standard,0.05
bd1ff70e-6654-4cc3-8eee-663a6bfdbf3b,d523519d-6751-49ee-b1ad-f9d4b0401700,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-11-18,express,0.1
bbaaa88b-abab-43af-b755-0cfc7cac33b2,476432a7-ff24-42b5-8228-10bd179c2127,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-11-30,express,0.1
736e87e0-7836-4609-a68e-0f1826c13993,1eb4958b-b744-4068-b304-d76e053e6e5a,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-05-28,standard,0.05
1aa96470-164f-49f5-944b-ce652f8717de,ca1fd7e0-a5a1-4302-b3e9-bfe14420b9bd,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-01-24,express,0.1
dfa78de9-0c5e-4b8d-bb33-0c4abc2662d7,535811b4-3a4b-4a98-865a-dffccd7354c1,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-07-15,standard,0.05
eb7ebce0-4a0e-4f6a-85d0-96faa1692283,9f3fb068-f6c5-4ae5-9dcf-20585c2b4b48,8182ee42-76a0-4120-a514-bebaa2a24738,2025-01-09,standard,0.0
229a6fcc-2156-4e7f-b6e7-76d0f75ec5f5,37963168-f992-4a1c-90b9-eec18169347b,8182ee42-76a0-4120-a514-bebaa2a24738,2025-12-30,express,0.1
da6c9615-3119-4612-b9f0-97100b621d70,c5335be9-fc0d-4e92-8b16-1c24111c1e22,7a899d47-a4ee-4cee-824e-67d5f79c9661,2025-07-10,standard,0.1
ff1133f9-8139-4893-a599-bc1482b5992d,2b0bcab1-9539-4958-aa14-03cac4a68375,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-12-14,standard,0.05
334ece31-4110-4b45-b89f-a2272c6843c0,b2602e11-9de5-484b-a315-2a0191d42939,8182ee42-76a0-4120-a514-bebaa2a24738,2026-01-04,express,0.1
f830e228-fb6c-4b91-b189-4a8e265176be,a071a7f7-03c9-4ae8-a04b-81b2c0a9084f,a3faeb99-8283-4c62-a859-9b7e7207efc7,2025-04-16,express,0.05
fea5ee75-7ddb-4854-9988-a68d8d341cb1,5751c816-7ed2-41b8-a9f7-436da035d239,0f8de1db-41a1-4d70-9c3c-05bb9c172d1c,2025-08-17,express,0.05
