order_item_id,order_id,product_id,quantity,item_price
edbc400a-0b6a-4349-9e2b-5bd1935d58ab,c9472c69-a212-4ba6-ae32-4787bac797c7,9c4ab311-e7bf-44e1-a041-89f897f0d025,3,76.87
5835b37e-a06b-4895-b252-a151fccdd465,c9472c69-a212-4ba6-ae32-4787bac797c7,899e1649-d181-4434-8693-f5ec040134bd,2,61.39
f61a933d-583d-4731-afad-7c92a03bad37,c9472c69-a212-4ba6-ae32-4787bac797c7,8c300040-a642-4bda-bd74-51b5e9a39412,2,65.51
5a67e161-4bac-4703-8999-f744d31c87c5,f877576a-cead-4050-ac57-162a338af2d5,5dcc245c-e3af-45ff-82ec-c9fd86caf30f,1,174.43
0b4ef4a1-d884-4b50-87f8-ade07650f5d6,7c1cb5dd-47c5-4f7f-8211-c517baf5465a,8c300040-a642-4bda-bd74-51b5e9a39412,3,65.51
888d5c19-677a-4935-83c1-bcf162b14cde,7c1cb5dd-47c5-4f7f-8211-c517baf5465a,b245c161-3ce9-4625-a250-b6cdbb64bc48,2,26.22
3276fd9c-46b5-4fe8-b792-d2f243e7e5c4,65ca4e66-b66f-4d3d-aa89-62d1c7230e10,33f31cba-ee59-495f-9e56-87ba2351ba04,3,51.36
71668f11-25f1-4984-b3e5-8abf11bd3e10,5323e828-decb-4184-9658-04cf022711cb,277d8739-5c10-4b75-b4dd-9d2c1eeb286b,2,263.43
a6b97b2b-a4e8-4b57-b7f6-a88070505cbb,5323e828-decb-4184-9658-04cf022711cb,4c450e9e-cd5c-4b15-8ea7-b61d5cda082d,3,104.07
9e5195e6-9b47-4190-b43d-a31b5cc3656d,5323e828-decb-4184-9658-04cf022711cb,0a0bbcd1-c6d9-4697-a0f1-fee068400a6f,1,475.43
f359c622-b9d9-4cc2-b5f9-db73ab422778,5323e828-decb-4184-9658-04cf022711cb,83822b8c-fe2d-44cc-8208-c2ca291ae2ad,2,355.69
f6f0cbae-11da-4d85-a718-a733dcf7d90c,893daa4a-b3f4-4916-a143-afd120a6fefc,5dcc245c-e3af-45ff-82ec-c9fd86caf30f,1,174.43
86ab275d-73ed-4f76-8eb5-18c46c5041d9,893daa4a-b3f4-4916-a143-afd120a6fefc,6f3f2580-7699-413e-bf5a-e8a2946444b1,3,24.69
a5cceb41-55a3-4cc9-a73d-ecfedabcbdbc,89548726-e90c-44d0-98a6-d905e59673a4,14801c21-6683-4d8f-8d05-14ad33c4293d,3,144.24
750bb640-6e9f-4601-a9de-455959029b86,89548726-e90c-44d0-98a6-d905e59673a4,899e1649-d181-4434-8693-f5ec040134bd,3,61.39
194d12b9-12d0-4ddd-9ed8-b6120253e54a,89548726-e90c-44d0-98a6-d905e59673a4,a091ea39-87e8-4938-9eef-0bc8a459afb8,1,51.02
1104dd30-df85-45a4-b577-bb3fe9ee1bbf,10c33a68-a69a-4eb9-9ede-36656d033d79,0ff17889-2f4b-45b6-90ce-52295b624c00,3,116.43
3ade4bba-a751-41b1-b991-36cf9d2021e6,10c33a68-a69a-4eb9-9ede-36656d033d79,a68686fe-536d-4ed9-b3a4-23d46d2c8316,2,52.94
3a3c677d-651a-4b71-9337-ea33e932f8a9,e1027567-3054-47c9-972a-df6930c7e9b5,944b59b8-2dab-41bc-b3f3-7bc4b6dc3025,3,93.47
5be886eb-b9db-4d94-8544-ba74b8fc4416,b33c3fd0-c338-4334-b04e-30469024460a,2cff0b90-ef1a-4f16-a024-c0f7a9f56331,3,292.8
b3ed1943-7537-44f2-a18e-e7fb7b8206d4,b33c3fd0-c338-4334-b04e-30469024460a,b4d3a30b-2625-482d-a29f-c4ada4fc24b1,2,11.84
22a80ef0-a954-40b4-a2fc-9effe81cccb6,b33c3fd0-c338-4334-b04e-30469024460a,8ef2c084-199a-4b42-bb7a-e0dc462a03fd,3,52.35
f25bae8f-a23f-4036-b637-6edd23193587,b33c3fd0-c338-4334-b04e-30469024460a,d32754c2-52dd-4353-bb30-59c3fb4ded17,1,97.05
471e935f-1653-437b-86cd-61c84c393e57,da33161c-0805-4612-b394-d89d2b041697,a37e8069-3f51-4788-a071-ad944e246c5f,1,92.04
eb685ca6-8c38-437c-b0df-4ac1397828c3,da33161c-0805-4612-b394-d89d2b041697,e0b818ec-fd52-40a2-8a52-534e46db5046,1,93.84
8365a49d-8542-4032-8d2a-081120a4c8f4,da33161c-0805-4612-b394-d89d2b041697,1bf8ee95-af76-43c6-9ce3-9b753eb92a32,1,40.99
bfe54acd-62d8-42e5-942b-f16508f66c2b,9e9fac10-5a56-4d9d-9449-038b0ca47290,c876cf7e-1cae-486c-a6d2-60422a2e0199,3,116.84
809c7dab-7aef-4031-8698-bb7dbe932825,9e9fac10-5a56-4d9d-9449-038b0ca47290,ca19d29d-65c9-4570-90dd-2f30e90d0eb4,2,59.48
f1ad9a11-fac0-48b9-91e6-620c24411361,9e9fac10-5a56-4d9d-9449-038b0ca47290,542b6ec8-2058-41db-ab7b-1c361828e9c8,1,357.25
1703d25f-7a81-4f28-a451-7cca6089b5ed,399e9c4a-09ce-4487-a023-339097427319,e0b818ec-fd52-40a2-8a52-534e46db5046,2,93.84
805b8c1c-e4ea-48d0-8fd2-85f46deccfb8,399e9c4a-09ce-4487-a023-339097427319,ca19d29d-65c9-4570-90dd-2f30e90d0eb4,2,59.48
0b6da2d6-3107-456b-83f3-77b9eaff0fcd,399e9c4a-09ce-4487-a023-339097427319,a68686fe-536d-4ed9-b3a4-23d46d2c8316,2,52.94
41e9b7d7-f233-4970-ada6-73dbbac30238,b853eab6-0974-42bc-82bd-3c2fec8e0204,24bb682d-3bd3-4729-bb7a-8a4d0633bb2c,1,45.57
2beda6f5-eab3-42a5-9816-0972ac9aa91c,b853eab6-0974-42bc-82bd-3c2fec8e0204,5ec58edf-8c37-4e0c-9be1-2d08666c4e19,2,252.45
9ee45722-2830-45e2-9c3e-87fdf4386ac2,b853eab6-0974-42bc-82bd-3c2fec8e0204,0f01926a-3c76-4090-ad46-3ab5690607ad,2,50.64
fc25bc55-f226-411a-9224-d314b741c35b,b853eab6-0974-42bc-82bd-3c2fec8e0204,6152c6f1-5234-4126-9ab1-d31e5519e813,3,11.52
c75b2cca-6b6d-4187-b551-74ed55ba9904,a09edd4d-f69c-4abe-ab28-73f17b7821c0,f58698eb-3545-49b1-bc2f-b2d05c79dbec,1,101.43
e41dae37-18f4-4af2-b0c3-0ec9f64259b3,a09edd4d-f69c-4abe-ab28-73f17b7821c0,164bb87c-7aba-4f22-ad8b-530dd45b05bf,1,44.39
8b9567de-1aab-4733-b684-615cf3900788,a09edd4d-f69c-4abe-ab28-73f17b7821c0,6f3f2580-7699-413e-bf5a-e8a2946444b1,1,24.69
c55dc4f5-982c-4a88-b903-1bf6c58f2ad6,ec08450f-9263-415b-9d07-07b2176854a5,c9e6ab9f-77a1-4e63-91d1-80a962079b79,2,11.93
841de55a-8515-4a4e-abe2-0a0f31611b6a,619f8dac-0726-4798-8135-7705f7c7a631,e9f326f3-a314-443e-ae9f-adf2d5f3da9d,1,55.07
83f03410-2bde-4fbb-8a11-317d095f4cf9,619f8dac-0726-4798-8135-7705f7c7a631,a37e8069-3f51-4788-a071-ad944e246c5f,2,92.04
ef74b43d-660d-40b5-a55f-e405ca7dc8f2,4f382a92-bac9-4cac-82de-2f11b35715ea,d50a1a9d-aa10-4ac7-a321-b5ad3b055859,3,59.96
644ec99d-a39a-4451-9d09-3374489420fe,4f382a92-bac9-4cac-82de-2f11b35715ea,e1cc424d-5dca-45fa-b5e5-3ec04181a8a0,1,82.96
11b4393a-ee08-4250-8472-3310e6451f61,4f382a92-bac9-4cac-82de-2f11b35715ea,5e2527eb-4b5d-4678-b516-36dcf9003b79,1,42.77
e0eb2096-93ab-4969-a5ea-d5e728da7cdf,4f382a92-bac9-4cac-82de-2f11b35715ea,0b0da6e9-b737-4061-be7a-d525cb1442a2,2,69.64
e3089a04-3b70-486a-9ae5-984f5f0f1a6c,50b420a3-3f2b-4c61-8870-80dee29b62bc,d50a1a9d-aa10-4ac7-a321-b5ad3b055859,2,59.96
a06e7d1a-254f-495f-bdbf-cd1b0787b1cc,50b420a3-3f2b-4c61-8870-80dee29b62bc,7f363c53-91ba-41db-ab2b-968d01d4dec7,3,23.07
e16ba625-6e13-42de-9ded-4ed4869af24e,50b420a3-3f2b-4c61-8870-80dee29b62bc,542b6ec8-2058-41db-ab7b-1c361828e9c8,1,357.25
7a6d3860-5d50-458f-ae5b-2e75fd37d64a,19e9df64-dfeb-497c-a7eb-aac59d7b5d46,c6a20307-5a6f-4346-8bd2-131cddc06481,3,24.15
259fd555-8db5-4612-80c7-261c73d5b0de,19e9df64-dfeb-497c-a7eb-aac59d7b5d46,be8edaed-8129-41e9-8552-d395638f25ea,1,90.63
293d0ac2-7bc8-4846-b166-cb8e0533cc6b,d30db5dc-d027-4a35-8423-cf3142cdf521,497e57aa-ed5e-4c17-9113-80a939871716,1,42.95
bfd00155-927d-416e-9349-fed21eb50ac7,c1acabfb-1bed-4643-a378-1163ce2c197c,f58698eb-3545-49b1-bc2f-b2d05c79dbec,3,101.43
1f84a37f-c972-4fa2-aaaf-a3693d2a5409,c1acabfb-1bed-4643-a378-1163ce2c197c,0329a1f5-732f-479e-b316-208606a11637,1,463.17
ea668bd6-3300-4edc-9d14-00e6518343ef,c77809af-3fbd-40a0-b59c-cf6d34023c8b,9c4ab311-e7bf-44e1-a041-89f897f0d025,3,76.87
672fa766-811d-498b-bb3f-c9b61cc0c190,c77809af-3fbd-40a0-b59c-cf6d34023c8b,84e0f84c-f02c-42e5-9d75-1a9e64ce5f55,1,40.52
607997d0-ac98-4bcf-8dea-6d57d32301aa,c77809af-3fbd-40a0-b59c-cf6d34023c8b,04872590-88f2-4fb8-bb25-0d709efe721e,3,480.03
f577de00-aa80-439f-bb11-323ee3a69322,c77809af-3fbd-40a0-b59c-cf6d34023c8b,de744bab-c7f1-43d5-a2e9-d94cce1fe683,3,66.08
9051d188-5e4a-4b24-8729-a519774d188a,e09f1c6a-56bf-4f99-a866-b17845a5c790,e9f326f3-a314-443e-ae9f-adf2d5f3da9d,1,55.07
fc1ef1bc-08eb-459d-90fd-0b012854ae7c,38af1a49-2137-4c34-b4fa-f045bda9cdfb,5ee8d3da-80cb-417c-b420-4bc0e2e85a7a,1,420.96
d6650b5c-1847-4302-a90a-eb374758fabb,38af1a49-2137-4c34-b4fa-f045bda9cdfb,8c300040-a642-4bda-bd74-51b5e9a39412,2,65.51
d2d08e49-ef87-4a1c-9c7e-3c74500af8f2,38af1a49-2137-4c34-b4fa-f045bda9cdfb,899e1649-d181-4434-8693-f5ec040134bd,3,61.39
cae86b07-7637-4040-8f50-b1b046e8eb67,843d9d72-a4c5-49e5-a6a4-6bd5d4533d8d,329735d9-2209-4b5e-8b5f-bf64cfb1e0b7,1,52.45
478e8539-a3ee-4ae7-85a6-35c9752e84cb,843d9d72-a4c5-49e5-a6a4-6bd5d4533d8d,cb878c81-47df-4c29-9c70-593d67ce9dd8,2,104.58
5f986fb5-bc59-40fb-ba18-bfa5cd53e1c8,843d9d72-a4c5-49e5-a6a4-6bd5d4533d8d,9c4ab311-e7bf-44e1-a041-89f897f0d025,2,76.87
36fc4121-b685-44e5-b22b-d2fb0206635d,843d9d72-a4c5-49e5-a6a4-6bd5d4533d8d,98af2658-6a29-4673-84e4-e75364d4489c,2,42.47
464dcd44-5d44-4ff4-ad44-7dab508acaf6,1f343669-83f5-419a-9b9f-d22801410ebb,9a993527-d71f-4283-ada8-e46a99e4b404,2,301.87
2c032b32-64e9-412b-be86-f02247500bd7,1f343669-83f5-419a-9b9f-d22801410ebb,649d092f-adca-4391-8a3e-fb0e0ce8f127,3,100.7
aa8aa971-d9b8-439d-bf79-e73ff45f2d04,1f343669-83f5-419a-9b9f-d22801410ebb,86141c2b-f118-45b2-86ac-e64f91b43ddd,3,60.53
63d862c8-12c7-4434-84da-d0713c806fb2,1f343669-83f5-419a-9b9f-d22801410ebb,4e90b8d7-d436-4b30-b635-918501285e7b,3,19.02
5ff7b043-4636-4095-a0b5-0b3bd26a3af9,90beb4b8-5399-43f8-9738-0225e69b7336,ca19d29d-65c9-4570-90dd-2f30e90d0eb4,1,59.48
9aaf1865-77d1-4955-af22-1c3e558d1fa9,9cc18899-a16f-4eb9-a346-e2863cb128de,1d2f0d7e-6aba-42a8-b2fd-d4c37f9ea218,1,36.52
f6bf99f9-88b7-492b-ade1-8e7927e1ee3d,9cc18899-a16f-4eb9-a346-e2863cb128de,5e2527eb-4b5d-4678-b516-36dcf9003b79,2,42.77
024571ad-41b2-4087-b103-fe2a3641e048,5f2c440c-599c-4013-9308-dbacf0f21483,9d397f01-5911-4f61-a8d0-114f0cd45f15,2,310.15
177d344f-81ad-44f8-b502-c6e686f482fc,5f2c440c-599c-4013-9308-dbacf0f21483,4c450e9e-cd5c-4b15-8ea7-b61d5cda082d,3,104.07
fe7b1ae8-8447-4097-8491-d0f3893a1627,5f2c440c-599c-4013-9308-dbacf0f21483,329735d9-2209-4b5e-8b5f-bf64cfb1e0b7,3,52.45
730525ee-298c-4889-8de6-574c75c8b9a2,5f2c440c-599c-4013-9308-dbacf0f21483,fbe7b334-87c5-45e9-aa78-3f81a910653b,3,106.5
3287ee40-a26e-4c7c-9731-19fbdab10c59,36128131-d2d3-40a7-acf5-6f98b40ce715,a63f7ef9-a9dd-4180-a27a-c18eca5318ee,1,229.73
181b1e33-af87-4bfc-905e-45aea38281d4,e7f81103-cf27-4359-8288-42620f1240f0,e20dbe23-10c5-4065-93e4-cc1db71c31b5,1,265.56
3d1123fd-cfc2-4465-a883-1c9327ed47c3,e7f81103-cf27-4359-8288-42620f1240f0,42a7a706-1a2a-456f-8338-fdbc424bb3c8,2,89.21
94a7a877-8b46-45db-8e41-554b1713acba,417c4a13-3c41-4a00-acc7-94b5e4f58bc7,14801c21-6683-4d8f-8d05-14ad33c4293d,3,144.24
9da641db-6d62-4410-b908-6b1f5d0e4285,417c4a13-3c41-4a00-acc7-94b5e4f58bc7,04872590-88f2-4fb8-bb25-0d709efe721e,2,480.03
3d16f636-ad73-4b7c-911f-9157e468e663,417c4a13-3c41-4a00-acc7-94b5e4f58bc7,f1cf81c0-1b0a-47fb-96e8-d3fdc70f2ddf,2,23.8
27cb6d43-8571-453a-9b3d-fe2ecf3cd99b,6ed90129-8269-4b11-83bf-af8640c7f62d,d018e1e9-fb3e-40b6-bd71-3286a0fe8eda,3,9.13
6449c2a1-9e48-40a0-a061-9135f51b48c8,6ed90129-8269-4b11-83bf-af8640c7f62d,5fa290d8-c31c-44fa-8bed-8c9b0ef02af7,1,310.05
1dab21a9-e6fc-45c3-a3e7-015b4fd26862,5fbcfd7e-4b8e-431c-ad66-f2b894c6ddc0,9c5f31af-e420-4f60-b7a7-187266327b51,1,70.84
4b413452-dc90-49b5-a2ab-f48accbeae83,5fbcfd7e-4b8e-431c-ad66-f2b894c6ddc0,de744bab-c7f1-43d5-a2e9-d94cce1fe683,2,66.08
2793637e-3f65-466e-90d7-89a552857360,5fbcfd7e-4b8e-431c-ad66-f2b894c6ddc0,98af2658-6a29-4673-84e4-e75364d4489c,2,42.47
9d93edf5-da2e-4b5b-8b28-40daff613125,5fbcfd7e-4b8e-431c-ad66-f2b894c6ddc0,cbaf2df7-8afd-4db7-99ca-f8d2b506450e,3,213.36
bf3a6e65-9d98-4093-a569-278e9252e78f,45961067-d784-487d-89f8-458c8eedceb9,a1dca91d-df6d-45b3-b67d-9005e16f9899,2,60.4
4e6d49cd-87d6-4200-a9f7-a3664f6b5e32,45961067-d784-487d-89f8-458c8eedceb9,45e1154c-6b49-44aa-9538-80038a4de800,3,60.28
a6b49ce1-f803-437e-a95f-c35a9278d9c3,45961067-d784-487d-89f8-458c8eedceb9,a68686fe-536d-4ed9-b3a4-23d46d2c8316,1,52.94
b7ba09f2-4a4f-434f-bebf-f84c74afcc87,45961067-d784-487d-89f8-458c8eedceb9,feb87d6e-5c30-451c-a64c-e3e9eaec6d52,3,33.07
483e857d-b27f-46cf-8df5-b2caa0bcd563,61bdad1f-0b1e-48ad-9ad2-3418466f7f17,82a2b7e1-0c30-4d40-a3ca-aa400d4ae4c1,3,18.88
468c683e-f496-4142-99ed-918ddf603bb1,9380232d-7654-48ff-88c1-01a97960aa90,ad2c7d3e-7350-4f7b-bff8-bf0c9481b2f1,3,64.97
87b9583d-2e6b-43ab-b4bf-182a55d053aa,9380232d-7654-48ff-88c1-01a97960aa90,791b0e8d-eb61-475c-9cc3-600e527bd0c2,2,335.05
26e55fa2-2fe0-4478-83d8-752cd7faa772,f613eb26-d7a1-41c0-8870-7d0fdc6545ef,0b0da6e9-b737-4061-be7a-d525cb1442a2,1,69.64
b5220647-b9d9-44b7-8ae0-1409d8c0fa22,f613eb26-d7a1-41c0-8870-7d0fdc6545ef,6d389aeb-eae5-49f9-a9e5-ab09bf676d6a,2,172.54
4ffdc6c7-3c46-443e-91b0-56ce2e257928,17cf126e-775f-4f2e-a6b2-53a169a20929,9e1743aa-2400-4043-944c-dd48aa37f611,2,369.07
5bf37bdd-5ec4-475d-ae48-e282c0b3da00,17cf126e-775f-4f2e-a6b2-53a169a20929,c2fb8910-3eca-492f-9351-951084ad6ee5,2,29.36
64e57663-482b-40b9-8f35-7854dcca0537,17cf126e-775f-4f2e-a6b2-53a169a20929,65f51a2b-5b30-4657-94f2-a3585401f2c5,3,22.79
152589d9-4bbd-48bc-be53-0b4ed55b9b66,17cf126e-775f-4f2e-a6b2-53a169a20929,1d2f0d7e-6aba-42a8-b2fd-d4c37f9ea218,2,36.52
35cb7ecc-b2ed-41fa-8b87-ab1d3ef1c29f,118918c9-1446-4040-9169-5308dc0f0aed,cbaf2df7-8afd-4db7-99ca-f8d2b506450e,2,213.36
e8ae0152-0c19-4473-975f-0d0281dec688,118918c9-1446-4040-9169-5308dc0f0aed,04872590-88f2-4fb8-bb25-0d709efe721e,1,480.03
472612f0-f89c-4765-8d63-455f334a4ce6,bd1ff70e-6654-4cc3-8eee-663a6bfdbf3b,14801c21-6683-4d8f-8d05-14ad33c4293d,3,144.24
2f77f44b-8f73-426d-af9c-53a0f63573bd,bd1ff70e-6654-4cc3-8eee-663a6bfdbf3b,d403818e-4bd0-47fb-af43-f701fe97ac7c,3,15.71
e193f0aa-14f7-426b-a632-f7c3e7ca1c16,bd1ff70e-6654-4cc3-8eee-663a6bfdbf3b,04872590-88f2-4fb8-bb25-0d709efe721e,3,480.03
54a38f43-6f2d-4fa8-99e5-d3f7d619f2c1,bd1ff70e-6654-4cc3-8eee-663a6bfdbf3b,a091ea39-87e8-4938-9eef-0bc8a459afb8,2,51.02
75fc54d6-809b-44b0-b6b7-0c90a675e8be,bbaaa88b-abab-43af-b755-0cfc7cac33b2,0b0da6e9-b737-4061-be7a-d525cb1442a2,2,69.64
a4bdd072-2ca7-47c9-8d43-f6737fa5d75d,bbaaa88b-abab-43af-b755-0cfc7cac33b2,14801c21-6683-4d8f-8d05-14ad33c4293d,2,144.24
1eb06f61-af08-4983-bfc4-2d5037278522,736e87e0-7836-4609-a68e-0f1826c13993,be8edaed-8129-41e9-8552-d395638f25ea,2,90.63
fecaa74e-90de-4bb1-8b41-952ef331d78f,1aa96470-164f-49f5-944b-ce652f8717de,fbe7b334-87c5-45e9-aa78-3f81a910653b,2,106.5
1aca4b77-e992-476f-8555-978a84373166,1aa96470-164f-49f5-944b-ce652f8717de,8c300040-a642-4bda-bd74-51b5e9a39412,2,65.51
2380982e-305c-4ea6-b6fe-fa0463dc00e0,1aa96470-164f-49f5-944b-ce652f8717de,497e57aa-ed5e-4c17-9113-80a939871716,1,42.95
d94be2c2-52dc-43f3-a45b-2d12671947b9,dfa78de9-0c5e-4b8d-bb33-0c4abc2662d7,6152c6f1-5234-4126-9ab1-d31e5519e813,1,11.52
677ef61e-25fa-4adb-8d4b-f967d949305b,eb7ebce0-4a0e-4f6a-85d0-96faa1692283,cb878c81-47df-4c29-9c70-593d67ce9dd8,1,104.58
d15fbd02-ad2b-4b78-a1a9-5cd39aaf932d,eb7ebce0-4a0e-4f6a-85d0-96faa1692283,277d8739-5c10-4b75-b4dd-9d2c1eeb286b,1,263.43
eb87222a-6da7-4402-96b4-216028949c85,eb7ebce0-4a0e-4f6a-85d0-96faa1692283,e20dbe23-10c5-4065-93e4-cc1db71c31b5,1,265.56
a3520523-e289-4710-942c-346ab67e4575,229a6fcc-2156-4e7f-b6e7-76d0f75ec5f5,1aeb7801-e770-40fe-ac58-064e75ae7608,1,37.56
a0799f6e-c990-48a3-a62b-6ececff936ec,da6c9615-3119-4612-b9f0-97100b621d70,f3c8bc43-1a8c-413c-b2b3-00cc2f43b1c3,3,344.58
c0cf207f-5f20-4441-a750-bd7edaad8adb,da6c9615-3119-4612-b9f0-97100b621d70,9c4ab311-e7bf-44e1-a041-89f897f0d025,2,76.87
65f20373-b821-4fba-bb18-bf05d4fdb785,da6c9615-3119-4612-b9f0-97100b621d70,1f10f366-f977-4cc5-b154-e6aec90a1007,3,47.71
60169829-21b4-42ce-ab4b-49e7f65aaa79,ff1133f9-8139-4893-a599-bc1482b5992d,cddec888-d2be-4715-b131-67926630d04a,2,468.62
ed8da0f6-54c1-4f38-ad27-50ff8dab2d9b,334ece31-4110-4b45-b89f-a2272c6843c0,277d8739-5c10-4b75-b4dd-9d2c1eeb286b,1,263.43
78baf1c4-db83-468b-967f-a267c9a3560b,334ece31-4110-4b45-b89f-a2272c6843c0,42a7a706-1a2a-456f-8338-fdbc424bb3c8,3,89.21
85b65ac8-d11c-4f3d-9155-889fa0f374b4,f830e228-fb6c-4b91-b189-4a8e265176be,e9f326f3-a314-443e-ae9f-adf2d5f3da9d,2,55.07
abd6aea4-a224-42e2-8278-91fd5a51be87,f830e228-fb6c-4b91-b189-4a8e265176be,0f01926a-3c76-4090-ad46-3ab5690607ad,1,50.64
be711095-8d16-414e-8cd5-12cb0a11beac,fea5ee75-7ddb-4854-9988-a68d8d341cb1,497e57aa-ed5e-4c17-9113-80a939871716,2,42.95
6bdeeaf3-d6cb-4d9b-9656-51a6cb2a1896,fea5ee75-7ddb-4854-9988-a68d8d341cb1,a63f7ef9-a9dd-4180-a27a-c18eca5318ee,3,229.73
8c4e7b62-4f4b-4641-ba86-cca4e20915ad,819712ec-427c-4e1d-931f-8260824de6f4,8ef2c084-199a-4b42-bb7a-e0dc462a03fd,3,52.35
1f52e479-735f-4d40-a9ec-79267e419055,819712ec-427c-4e1d-931f-8260824de6f4,5fa290d8-c31c-44fa-8bed-8c9b0ef02af7,3,310.05
5c7adbb4-7723-49f9-9d8a-b4100f583005,819712ec-427c-4e1d-931f-8260824de6f4,657f7862-251e-4299-b2ed-f6c5e70bf2cd,1,85.82
df7daaff-8fe0-4ed3-9514-631d435f1475,a53cad5e-fee6-4645-935d-42e27ecdd6dc,d018e1e9-fb3e-40b6-bd71-3286a0fe8eda,1,9.13
d1869b89-a301-45dd-b384-a0b1c620333f,a53cad5e-fee6-4645-935d-42e27ecdd6dc,69c3589f-c287-40ac-a9c1-8f0a37994a40,3,54.81
cbb5ac39-3432-4824-aa77-bcba91678a55,a53cad5e-fee6-4645-935d-42e27ecdd6dc,dbf37bdc-f605-4d0a-99f2-6f3c23789e07,1,102.73
f521963e-0a05-4e3f-bd38-93e662e5642b,a53cad5e-fee6-4645-935d-42e27ecdd6dc,d50a1a9d-aa10-4ac7-a321-b5ad3b055859,2,59.96
19673cc3-24a0-494e-be4e-18cd69219f0a,cabc35d8-60cf-4609-937f-771b9a43504c,9a993527-d71f-4283-ada8-e46a99e4b404,2,301.87
3fdd0d74-2414-42f2-b060-37c5b47d2805,cabc35d8-60cf-4609-937f-771b9a43504c,e28e646b-5a43-4b1f-afc1-19a80219b7b0,1,92.91
09f209b1-4d5f-4fa5-8a2d-beab60797b7a,6f61ad2b-db76-4999-b2ae-03856fe20fe1,5ee8d3da-80cb-417c-b420-4bc0e2e85a7a,3,420.96
c93976a6-c64c-4fe2-86c8-57250cd9d1f7,6f61ad2b-db76-4999-b2ae-03856fe20fe1,82a2b7e1-0c30-4d40-a3ca-aa400d4ae4c1,3,18.88
043bd691-17e2-4db0-a441-9897f45cc1bd,6f61ad2b-db76-4999-b2ae-03856fe20fe1,15baf60c-1a69-4518-8b60-7c986cb144e0,1,187.99
d706fb70-282a-4e62-bc35-b310dec37253,6f61ad2b-db76-4999-b2ae-03856fe20fe1,e1cc424d-5dca-45fa-b5e5-3ec04181a8a0,1,82.96
84b6aa87-20b9-441d-80e7-d7730bfd15a2,a76184b6-5a5d-414f-9831-0766b649b21d,0a0bbcd1-c6d9-4697-a0f1-fee068400a6f,3,475.43
52c8122f-6717-4df8-8485-e9b039d8e19e,a76184b6-5a5d-414f-9831-0766b649b21d,f900a929-abff-4b90-a944-1e933b9721f1,2,214.67
43e5ce54-d2f0-4f6c-9786-fbf31f5b3445,a76184b6-5a5d-414f-9831-0766b649b21d,497e57aa-ed5e-4c17-9113-80a939871716,3,42.95
ec6ecfb5-61ff-4b64-bfad-44fac56b0dd1,a7812035-84a4-46bb-a96c-272daef68b6e,fbaccfac-e78d-46c2-98f2-f9bd2c82fb77,3,414.46
74e5d66a-d241-484d-8068-9f4603e24ff8,a7812035-84a4-46bb-a96c-272daef68b6e,42a7a706-1a2a-456f-8338-fdbc424bb3c8,3,89.21
2c96cf2c-03be-4533-a73b-fbd22d1a7101,29b7372b-85b2-4f54-97d5-3d746e41d588,277d8739-5c10-4b75-b4dd-9d2c1eeb286b,3,263.43
f612205d-0ce9-4916-bd22-6c5f019be442,29b7372b-85b2-4f54-97d5-3d746e41d588,e20dbe23-10c5-4065-93e4-cc1db71c31b5,2,265.56
fe050fea-e6f0-4378-b3a9-128bc154c325,71ba5046-dec5-4d3b-a101-bece14f56864,be54ab61-e6fd-43c5-80b1-1b7d56d3eb70,2,135.93
45940ef5-f7d3-41a4-b6dc-21b0314bbe99,71ba5046-dec5-4d3b-a101-bece14f56864,a68686fe-536d-4ed9-b3a4-23d46d2c8316,2,52.94
f812c1e3-ec49-4593-b650-2644256911d0,71ba5046-dec5-4d3b-a101-bece14f56864,55439226-f301-47c8-8e22-524fbeb8e161,3,235.25
b44d6855-b2e1-4534-8f25-a97706c379ac,6012e875-07e1-4ae3-8201-6d3110f0af18,2cff0b90-ef1a-4f16-a024-c0f7a9f56331,3,292.8
29c5c14b-9e5c-446e-89b3-e56eaf058939,30358710-dbf9-4c56-8178-252d02be8a30,9a993527-d71f-4283-ada8-e46a99e4b404,1,301.87
34e694ba-2b00-4107-a68e-246568430509,30358710-dbf9-4c56-8178-252d02be8a30,84e0f84c-f02c-42e5-9d75-1a9e64ce5f55,2,40.52
2f9bbe12-4849-45c7-8c8d-d9a88b8fa566,30358710-dbf9-4c56-8178-252d02be8a30,dbf37bdc-f605-4d0a-99f2-6f3c23789e07,3,102.73
38b5fe15-2c30-469d-914d-ece4a9b3bb2c,3974c51b-f592-4695-a0a9-45cb917f4574,8b257047-7c00-480c-b720-091bee6330af,3,295.17
14d9eff1-d376-403d-8662-9f36e3acce23,5bba0d03-7296-4878-a798-18d18f1fe35f,a68686fe-536d-4ed9-b3a4-23d46d2c8316,3,52.94
f5f7c3f1-dc86-4e51-acf5-320b586ae9f6,5bba0d03-7296-4878-a798-18d18f1fe35f,fbaccfac-e78d-46c2-98f2-f9bd2c82fb77,1,414.46
909c256c-9c20-45af-8803-33c64555de81,76f69022-0eaf-4597-82e7-e2f39ef2c634,869416b8-1755-4fe9-bcdc-899eed532be0,3,44.07
cce7b1ef-30a0-45d0-b192-b71aac430122,76f69022-0eaf-4597-82e7-e2f39ef2c634,0da697bc-021a-4472-b199-9553c8250e17,1,76.1
